Date,Open,High,Low,Close,Volume,Market Cap
17-02-2020,18589.44,19043.75,17459.73,19007.53,1.86145E+12,2.09088E+12
18-02-2020,19017.91,20272.59,18710.75,20183,1.89184E+12,2.20825E+12
19-02-2020,20189.57,20294.79,18605.44,18605.44,1.62351E+12,2.04121E+12
20-02-2020,18609.44,18884.92,18000.11,18541.92,1.66382E+12,2.02832E+12
21-02-2020,18537.73,19170.28,18370.75,19093.36,1.5E+12,2.09626E+12
22-02-2020,19089.84,19149.91,18612.62,18858.37,1.21533E+12,2.07087E+12
23-02-2020,18854.54,19678.75,18831.69,19678.75,1.40799E+12,2.16131E+12
24-02-2020,19675.22,19805.78,18722.22,19108.63,1.61028E+12,2.09408E+12
25-02-2020,19113.46,19124.13,17738.79,17813.13,1.57636E+12,1.96142E+12
26-02-2020,17807.57,17944.82,15846.95,16175.25,1.88582E+12,1.78224E+12
27-02-2020,16175.74,16995.08,15242.41,16256.86,1.8381E+12,1.78579E+12
28-02-2020,16273.65,16799.82,15510.72,16366.44,1.61767E+12,1.78658E+12
29-02-2020,16371.7,16763.12,15867.57,15867.57,1.31224E+12,1.74396E+12
01-03-2020,15860.65,16360.48,15454.86,15804.2,1.31213E+12,1.73721E+12
02-03-2020,15785.51,16938.79,15682.49,16698.79,1.46556E+12,1.82946E+12
03-03-2020,16695.47,16825.96,16175.95,16482.53,1.43785E+12,1.7875E+12
04-03-2020,16488.82,16695.98,16319.65,16500.95,1.21645E+12,1.81276E+12
05-03-2020,16510.06,17226.26,16510.06,16932.74,1.3377E+12,1.85309E+12
06-03-2020,16925.37,18022.34,16889.28,18020.14,1.43094E+12,1.97823E+12
07-03-2020,18036.78,18499.73,17580.05,17602.39,1.43788E+12,1.93609E+12
08-03-2020,17597.03,17597.03,14845.37,14851.74,1.58237E+12,1.63397E+12
09-03-2020,14898.32,15373.19,14284.69,15034.55,1.74985E+12,1.6447E+12
10-03-2020,15099.87,15183.56,14635.98,14902.45,1.36548E+12,1.64447E+12
11-03-2020,14902.51,14971.94,13644.64,14454.39,1.26074E+12,1.59193E+12
12-03-2020,14444.78,14475.12,8278.15,8362.74,1.64185E+12,9.1726E+11
